1;2018-10-23 04:11:21;894;894;Done
2;2018-12-4 09:26:12;721;69;Done
3;2018-12-18 10:07:09;980;287;Done
4;2018-12-18 17:28:38;980;0;Done
5;2018-12-20 08:39:21;980;0;Done
