1;2018-11-19 05:35:50;170;170;Done
2;2018-11-19 06:14:02;179;0;Done
3;2018-11-19 06:45:51;179;0;Done
4;2018-11-19 07:43:00;179;0;Done
5;2018-12-04 20:04:37;179;24;Done
